"Genus","Species","Subspecies","Strain","Status","LPSN_ID","address","Domain","Phylum","Class","Order","Family","Genus"
"Acholeplasma","modicum",NA,"ATCC 29102; NCTC 10134; PG 49","VL; sp. nov.; validly published under the ICNP; correct name",783254,"https://lpsn.dsmz.de/species/acholeplasma-modicum","Bacteria","Mycoplasmatota","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Acholeplasma"
"Acholeplasma","morum",NA,"72-043; ATCC 33211; NCTC 10188","VP; sp. nov.; validly published under the ICNP; correct name",783255,"https://lpsn.dsmz.de/species/acholeplasma-morum","Bacteria","Mycoplasmatota","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Acholeplasma"
"Acholeplasma","multilocale",NA,"ATCC 49900; NCTC 11723; PN525","VP; sp. nov.; validly published under the ICNP; correct name",783256,"https://lpsn.dsmz.de/species/acholeplasma-multilocale","Bacteria","Mycoplasmatota","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Acholeplasma"
"Acholeplasma","oculi",NA,"19-L; 19L ATCC 27350; ATCC 27350; NCTC 10150","VL; sp. nov.; validly published under the ICNP; correct name",783257,"https://lpsn.dsmz.de/species/acholeplasma-oculi","Bacteria","Mycoplasmatota","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Acholeplasma"
"Acholeplasma","palmae",NA,"5233; ATCC 49389; J233","VP; sp. nov.; validly published under the ICNP; correct name",783258,"https://lpsn.dsmz.de/species/acholeplasma-palmae","Bacteria","Mycoplasmatota","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Acholeplasma"
"Acholeplasma","parvum",NA,"ATCC 29892; H23M; NCTC 10198","VP; sp. nov.; validly published under the ICNP; correct name",783259,"https://lpsn.dsmz.de/species/acholeplasma-parvum","Bacteria","Mycoplasmatota","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Acholeplasma"
"Acholeplasma","pleciae",NA,"ATCC 49582; NBRC 100476; PS-1","VP; comb. nov.; validly published under the ICNP; correct name",783260,"https://lpsn.dsmz.de/species/acholeplasma-pleciae","Bacteria","Mycoplasmatota","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Acholeplasma"
"Acholeplasma","vituli",NA,"ATCC 700667; CIP 107001; FC-097; FC 097-2","VP; sp. nov.; validly published under the ICNP; correct name",783262,"https://lpsn.dsmz.de/species/acholeplasma-vituli","Bacteria","Mycoplasmatota","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Acholeplasma"
"Achromatium","oxaliferum",NA,"no culture isolated","VL; sp. nov.; validly published under the ICNP; correct name",783263,"https://lpsn.dsmz.de/species/achromatium-oxaliferum","Bacteria","Pseudomonadota","Gammaproteobacteria","Beggiatoales","Achromatiaceae","Achromatium"
"Achromobacter","aegrifaciens",NA,"CCUG 62438; LMG 26852","VL; sp. nov.; validly published under the ICNP; correct name",791414,"https://lpsn.dsmz.de/species/achromobacter-aegrifaciens","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"Achromobacter","aestuarii",NA,"JCM 33329; KACC 21219; KS-M25","VL; sp. nov.; validly published under the ICNP; correct name",9663,"https://lpsn.dsmz.de/species/achromobacter-aestuarii","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"Achromobacter","agilis",NA,"CCUG 62454; LMG 3411","VP; sp. nov., nom. rev.; validly published under the ICNP; correct name",794605,"https://lpsn.dsmz.de/species/achromobacter-agilis","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"Achromobacter","aloeverae",NA,"AVA-1; LMG 29108; NBRC 111463; PCU 352; TISTR 2383","VP; sp. nov.; validly published under the ICNP; correct name",795050,"https://lpsn.dsmz.de/species/achromobacter-aloeverae","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"Achromobacter","animicus",NA,"CCUG 61966; DSM 29601; LMG 26690","VL; sp. nov.; validly published under the ICNP; correct name",790791,"https://lpsn.dsmz.de/species/achromobacter-animicus","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"Achromobacter","anxifer",NA,"CCUG 62444; LMG 26857","VL; sp. nov.; validly published under the ICNP; correct name",791415,"https://lpsn.dsmz.de/species/achromobacter-anxifer","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"Achromobacter","deleyi",NA,"CCUG 62433; LMG 3458","VP; sp. nov.; validly published under the ICNP; correct name",794613,"https://lpsn.dsmz.de/species/achromobacter-deleyi","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"Achromobacter","denitrificans",NA,"ATCC 15173; CCUG 407; CIP 77.15; DSM 30026; IFO 15125; JCM 5490; LMG 1231; NCTC 8582","VP; comb. nov.; validly published under the ICNP; correct name",772551,"https://lpsn.dsmz.de/species/achromobacter-denitrificans","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"Achromobacter","dolens",NA,"CCUG 62421; LMG 26840","VL; sp. nov.; validly published under the ICNP; correct name",791416,"https://lpsn.dsmz.de/species/achromobacter-dolens","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"Achromobacter","insolitus",NA,"API 201-3-84; CCUG 47057; DSM 23807; LMG 6003","VP; sp. nov.; validly published under the ICNP; correct name",783264,"https://lpsn.dsmz.de/species/achromobacter-insolitus","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"Achromobacter","insuavis",NA,"CCUG 62426; LMG 26845","VL; sp. nov.; validly published under the ICNP; correct name",791417,"https://lpsn.dsmz.de/species/achromobacter-insuavis","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"Achromobacter","kerstersii",NA,"CCUG 62449; LMG 3441","VP; sp. nov.; validly published under the ICNP; correct name",794611,"https://lpsn.dsmz.de/species/achromobacter-kerstersii","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"Achromobacter","marplatensis",NA,"B 2; CCM 7608; CCUG 56371; CECT 7342; LMG 26219","VP; sp. nov.; validly published under the ICNP; correct name",789403,"https://lpsn.dsmz.de/species/achromobacter-marplatensis","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"Achromobacter","mucicolens",NA,"CCUG 61961; DSM 29602; LMG 26685","VL; sp. nov.; validly published under the ICNP; correct name",790792,"https://lpsn.dsmz.de/species/achromobacter-mucicolens","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"Achromobacter","pestifer",NA,"CCUG 61959; LMG 3431","VP; sp. nov., nom. rev.; validly published under the ICNP; correct name",794606,"https://lpsn.dsmz.de/species/achromobacter-pestifer","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"Achromobacter","piechaudii",NA,"ATCC 43552; CCUG 724; CIP 60.75; DSM 10342; Hugh 366-5; IAM 12591; JCM 20668; LMG 1873; NBRC 102461; NCTC 11970","VL; comb. nov.; validly published under the ICNP; correct name",772562,"https://lpsn.dsmz.de/species/achromobacter-piechaudii","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"Achromobacter","pulmonis",NA,"CCUG 61972; DSM 100240; DSM 29617; LMG 26696","VL; sp. nov.; validly published under the ICNP; correct name",790793,"https://lpsn.dsmz.de/species/achromobacter-pulmonis","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"Achromobacter","ruhlandii",NA,"ATCC 15749; CCUG 38886; CIP 77.26; DSM 653; LMG 1866; VKM B-1333","VL; comb. nov.; validly published under the ICNP; correct name",772563,"https://lpsn.dsmz.de/species/achromobacter-ruhlandii","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"Achromobacter","seleniivolatilans",NA,"GDMCC 1.3843; JCM 36009; R39","VP; sp. nov.; validly published under the ICNP; correct name",47818,"https://lpsn.dsmz.de/species/achromobacter-seleniivolatilans","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"Achromobacter","spanius",NA,"API 198; API 198-2-84; CCUG 47062; DSM 23806; LMG 5911","VP; sp. nov.; validly published under the ICNP; correct name",783265,"https://lpsn.dsmz.de/species/achromobacter-spanius","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"Achromobacter","veterisilvae",NA,"CCUG 71558; LMG 30378","VP; sp. nov.; validly published under the ICNP; correct name",5690,"https://lpsn.dsmz.de/species/achromobacter-veterisilvae","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"Achromobacter","xylosoxidans",NA,"ATCC 27061; CCUG 56438; CIP 71.32; DSM 10346; DSM 2402; Hugh 2838; IFO 15126; JCM 9659; KM543; LMG 1863; NBRC 15126; NCTC 10807; NRRL B-4082; Yabuuchi KM 543","VP; sp. nov., nom. rev.; validly published under the ICNP; correct name",772566,"https://lpsn.dsmz.de/species/achromobacter-xylosoxidans","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"Acidaminobacter","hydrogenoformans",NA,"CIP 106102; DSM 2784; glu 65","VL; sp. nov.; validly published under the ICNP; correct name",772570,"https://lpsn.dsmz.de/species/acidaminobacter-hydrogenoformans","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Acidaminobacter"
"Acidaminococcus","fermentans",NA,"ATCC 25085; CCUG 9996; CIP 106432; DSM 20731; VR4","VL; sp. nov.; validly published under the ICNP; correct name",772571,"https://lpsn.dsmz.de/species/acidaminococcus-fermentans","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus"
"Acidaminococcus","hominis",NA,"CGMCC 1.17903; KCTC 25346; NSJ 142","VP; sp. nov.; validly published under the ICNP; correct name",36095,"https://lpsn.dsmz.de/species/acidaminococcus-hominis","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus"
"Acidaminococcus","intestini",NA,"ADV 255.99; AIP 283.01; CCUG 50930; CIP 108586; DSM 21505","VP; sp. nov.; validly published under the ICNP; correct name",786784,"https://lpsn.dsmz.de/species/acidaminococcus-intestini","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus"
"Acidianus","ambivalens",NA,"CIP 104912; DSM 3772; JCM 9191; Lei 10","VL; comb. nov.; validly published under the ICNP; correct name",772572,"https://lpsn.dsmz.de/species/acidianus-ambivalens","Archaea","Thermoproteota","Thermoprotei","Sulfolobales","Sulfolobaceae","Acidianus"
"Acidianus","brierleyi",NA,"DSM 1651; IFO 15269; JCM 8954; NBRC 15269","VP; comb. nov.; validly published under the ICNP; correct name",772573,"https://lpsn.dsmz.de/species/acidianus-brierleyi","Archaea","Thermoproteota","Thermoprotei","Sulfolobales","Sulfolobaceae","Acidianus"
"Acidianus","infernus",NA,"DSM 3191; IFO 15270; JCM 8955; NBRC 15270; So4a","VP; sp. nov.; validly published under the ICNP; correct name",772574,"https://lpsn.dsmz.de/species/acidianus-infernus","Archaea","Thermoproteota","Thermoprotei","Sulfolobales","Sulfolobaceae","Acidianus"
"Acidianus","sulfidivorans",NA,"DSM 18786; JCM 13667; JP7","VP; sp. nov.; validly published under the ICNP; correct name",785735,"https://lpsn.dsmz.de/species/acidianus-sulfidivorans","Archaea","Thermoproteota","Thermoprotei","Sulfolobales","Sulfolobaceae","Acidianus"
"Acidibacter","ferrireducens",NA,"DSM 27237; MCF85; NCCB 100460","VL; sp. nov.; validly published under the ICNP; correct name",794262,"https://lpsn.dsmz.de/species/acidibacter-ferrireducens","Bacteria","Pseudomonadota","Gammaproteobacteria","GammaproteobacteriaNoOrder","GammaproteobacteriaNoFamily","Acidibacter"
"Acidibrevibacterium","fodinaquatile",NA,"CGMCC 1.16069; G45-3; KCTC 62275","VP; sp. nov.; validly published under the ICNP; correct name",5504,"https://lpsn.dsmz.de/species/acidibrevibacterium-fodinaquatile","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acidibrevibacterium"
"Acidicaldus","organivorans",NA,"ATCC BAA-1105; DSM 16953; Y008","VL; sp. nov.; validly published under the ICNP; correct name",785242,"https://lpsn.dsmz.de/species/acidicaldus-organivorans","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acidicaldus"
"Acidicapsa","acidiphila",NA,"DSM 29819; MCF10T -; NCCB 100576","VL; sp. nov.; validly published under the ICNP; correct name",795019,"https://lpsn.dsmz.de/species/acidicapsa-acidiphila","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Acidicapsa"
"Acidicapsa","acidisoli",NA,"DSM 100508; NBRC 111227; SK-11","VP; sp. nov.; validly published under the ICNP; correct name",795185,"https://lpsn.dsmz.de/species/acidicapsa-acidisoli","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Acidicapsa"
"Acidicapsa","borealis",NA,"DSM 23886; KA1; LMG 25897; VKM B-2678","VP; sp. nov.; validly published under the ICNP; correct name",789968,"https://lpsn.dsmz.de/species/acidicapsa-borealis","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Acidicapsa"
"Acidicapsa","dinghuensis",NA,"4GSKX; CGMCC 1.15449; LMG 29213","VP; sp. nov.; validly published under the ICNP; correct name",797804,"https://lpsn.dsmz.de/species/acidicapsa-dinghuensis","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Acidicapsa"
"Acidicapsa","ferrireducens",NA,"DSM 28997; MCF9T -; NCCB 100575","VL; sp. nov.; validly published under the ICNP; correct name",795018,"https://lpsn.dsmz.de/species/acidicapsa-ferrireducens","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Acidicapsa"
"Acidicapsa","ligni",NA,"DSM 25248; LMG 26244; NCCB 100371; VKM B-2677; WH120","VP; sp. nov.; validly published under the ICNP; correct name",789969,"https://lpsn.dsmz.de/species/acidicapsa-ligni","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Acidicapsa"
"Acididesulfobacillus","acetoxydans",NA,"DSM 29876; INE; JCM 30553","VL; sp. nov.; validly published under the ICNP; correct name",39681,"https://lpsn.dsmz.de/species/acididesulfobacillus-acetoxydans","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptococcaceae","Acididesulfobacillus"
"Acidiferrimicrobium","australe",NA,"DSM 106828; RGM 2506; USS-CCA1","VP; sp. nov.; validly published under the ICNP; correct name",10616,"https://lpsn.dsmz.de/species/acidiferrimicrobium-australe","Bacteria","Actinomycetota","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","Acidiferrimicrobium"
"Acidiferrobacter","thiooxydans",NA,"DSM 2392; JCM 17358; m-1","VL; sp. nov.; validly published under the ICNP; correct name",789099,"https://lpsn.dsmz.de/species/acidiferrobacter-thiooxydans","Bacteria","Pseudomonadota","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Acidiferrobacter"
"Acidihalobacter","aeolianus",NA,"DSM 14174; JCM 32253; V6","VP; sp. nov.; validly published under the ICNP; correct name",800857,"https://lpsn.dsmz.de/species/acidihalobacter-aeolianus","Bacteria","Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Acidihalobacter"
"Acidihalobacter","ferrooxydans",NA,"DSM 14175; JCM 32254; V8","VP; sp. nov.; validly published under the ICNP; correct name",800856,"https://lpsn.dsmz.de/species/acidihalobacter-ferrooxydans","Bacteria","Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Acidihalobacter"
"Acidihalobacter","prosperus",NA,"DSM 5130; JCM 30709","VP; sp. nov.; validly published under the ICNP; correct name",793279,"https://lpsn.dsmz.de/species/acidihalobacter-prosperus","Bacteria","Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Acidihalobacter"
"Acidihalobacter","yilgarnensis",NA,"DSM 105917; F5; JCM 32255","VP; sp. nov.; validly published under the ICNP; correct name",14546,"https://lpsn.dsmz.de/species/acidihalobacter-yilgarnensis","Bacteria","Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Acidihalobacter"
"Acidilobus","aceticus",NA,"1904; ATCC BAA-268; DSM 11585; JCM 11320","VP; sp. nov.; validly published under the ICNP; correct name",772577,"https://lpsn.dsmz.de/species/acidilobus-aceticus","Archaea","Thermoproteota","Thermoprotei","Acidilobales","Acidilobaceae","Acidilobus"
"Acidilobus","saccharovorans",NA,"345-15; DSM 16705; VKM B-2471","VP; sp. nov.; validly published under the ICNP; correct name",772592,"https://lpsn.dsmz.de/species/acidilobus-saccharovorans","Archaea","Thermoproteota","Thermoprotei","Acidilobales","Acidilobaceae","Acidilobus"
"Acidiluteibacter","ferrifornacis",NA,"JCM 33804; MCCC 1K03817; S-15","VP; sp. nov.; validly published under the ICNP; correct name",14547,"https://lpsn.dsmz.de/species/acidiluteibacter-ferrifornacis","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Cryomorphaceae","Acidiluteibacter"
"Acidilutibacter","cellobiosedens",NA,"CCAM 418; JCM 39087; JN-28","VL; sp. nov.; validly published under the ICNP; correct name",35245,"https://lpsn.dsmz.de/species/acidilutibacter-cellobiosedens","Bacteria","Bacillota","Clostridia","Tissierellales","Acidilutibacteraceae","Acidilutibacter"
"Acidimangrovimonas","pyrenivorans",NA,"CICC 24263; KCTC 62192; PrR001","VP; comb. nov.; validly published under the ICNP; correct name",5206,"https://lpsn.dsmz.de/species/acidimangrovimonas-pyrenivorans","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Acidimangrovimonas"
"Acidimangrovimonas","sediminis",NA,"MCCC 1K02682; MS2-2; NBRC 112978","VP; sp. nov.; validly published under the ICNP; correct name",5252,"https://lpsn.dsmz.de/species/acidimangrovimonas-sediminis","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Acidimangrovimonas"
"Acidimicrobium","ferrooxidans",NA,"DSM 10331; ICP; JCM 15462; NBRC 103882","VL; sp. nov.; validly published under the ICNP; correct name",772578,"https://lpsn.dsmz.de/species/acidimicrobium-ferrooxidans","Bacteria","Actinomycetota","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","Acidimicrobium"
"Acidiphilium","acidophilum",NA,"ATCC 27807; DSM 700","VP; comb. nov.; validly published under the ICNP; correct name",772579,"https://lpsn.dsmz.de/species/acidiphilium-acidophilum","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acidiphilium"
"Acidiphilium","angustum",NA,"ATCC 35903; KLB; NCCB 86036","VP; sp. nov.; validly published under the ICNP; correct name",783267,"https://lpsn.dsmz.de/species/acidiphilium-angustum","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acidiphilium"
