"Genus","Species","Subspecies","Strain","Status","LPSN_ID","address"
"Chroococcus","westii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","46483","https://lpsn.dsmz.de/species/chroococcus-westii"
"Chroococcus","yellowstonensis",NA,"93","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","33539","https://lpsn.dsmz.de/species/chroococcus-yellowstonensis"
"Chroococcus","zopfii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","53791","https://lpsn.dsmz.de/species/chroococcus-zopfii"
"Chroostipes","linearis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","19059","https://lpsn.dsmz.de/species/chroostipes-linearis"
"Cryptochroococcus","tibeticus",NA,"CHABTP201716.4; HBI CHABTP2001","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","20329","https://lpsn.dsmz.de/species/cryptochroococcus-tibeticus"
"Cryptococcum","brasiliense",NA,"CCIBt 3410; SP 469754","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","6647","https://lpsn.dsmz.de/species/cryptococcum-brasiliense"
"Cryptococcum","komarkovae",NA,"CCALA 54; SP 469762","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","29279","https://lpsn.dsmz.de/species/cryptococcum-komarkovae"
"Cyanocloster","muscicola",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","19071","https://lpsn.dsmz.de/species/cyanocloster-muscicola"
"Cyanokybus","venezuelae",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","8027","https://lpsn.dsmz.de/species/cyanokybus-venezuelae"
"Cyanosarcina","atroveneta",NA,"Figure 39; Figure 39,70","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","37748","https://lpsn.dsmz.de/species/cyanosarcina-atroveneta"
"Cyanosarcina","burmensis",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","16270","https://lpsn.dsmz.de/species/cyanosarcina-burmensis"
"Cyanosarcina","chroococcoides",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","16271","https://lpsn.dsmz.de/species/cyanosarcina-chroococcoides"
"Cyanosarcina","fontana",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","6674","https://lpsn.dsmz.de/species/cyanosarcina-fontana"
"Cyanosarcina","gelatinosa",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","40412","https://lpsn.dsmz.de/species/cyanosarcina-gelatinosa"
"Cyanosarcina","huebeliorum",NA,"AKUG-149; AKUG-149 Greifswald; CCALA 110; CCALA110 Trebon; Cultura Greifswald/149","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","27666","https://lpsn.dsmz.de/species/cyanosarcina-huebeliorum"
"Cyanosarcina","littoralis",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","40413","https://lpsn.dsmz.de/species/cyanosarcina-littoralis"
"Cyanosarcina","parthenonensis",NA,"Figure 24","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","40365","https://lpsn.dsmz.de/species/cyanosarcina-parthenonensis"
"Cyanosarcina","radialis",NA,"BISH 755072; HA8281-LM2","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","29300","https://lpsn.dsmz.de/species/cyanosarcina-radialis"
"Cyanosarcina","regularis",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","27586","https://lpsn.dsmz.de/species/cyanosarcina-regularis"
"Cyanosarcina","spectabilis",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","40414","https://lpsn.dsmz.de/species/cyanosarcina-spectabilis"
"Cyanosarcina","thalassia",NA,"Figure 1-3","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","40366","https://lpsn.dsmz.de/species/cyanosarcina-thalassia"
"Dactylococcopsis","acicularis","grandis",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50058","https://lpsn.dsmz.de/variety/dactylococcopsis-acicularis-grandis"
"Dactylococcopsis","acicularis","nivalis",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56131","https://lpsn.dsmz.de/variety/dactylococcopsis-acicularis-nivalis"
"Dactylococcopsis","africana",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","36685","https://lpsn.dsmz.de/species/dactylococcopsis-africana"
"Dactylococcopsis","alaskana",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49153","https://lpsn.dsmz.de/species/dactylococcopsis-alaskana"
"Dactylococcopsis","antarctica",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","42438","https://lpsn.dsmz.de/species/dactylococcopsis-antarctica"
"Dactylococcopsis","arcuata",NA,"439 e","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49587","https://lpsn.dsmz.de/species/dactylococcopsis-arcuata"
"Dactylococcopsis","caucasica",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51570","https://lpsn.dsmz.de/species/dactylococcopsis-caucasica"
"Dactylococcopsis","echini",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49565","https://lpsn.dsmz.de/species/dactylococcopsis-echini"
"Dactylococcopsis","ellipsoidea","curta",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","53199","https://lpsn.dsmz.de/variety/dactylococcopsis-ellipsoidea-curta"
"Dactylococcopsis","ellipsoidea","gorskii",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","53184","https://lpsn.dsmz.de/variety/dactylococcopsis-ellipsoidea-gorskii"
"Dactylococcopsis","ellipsoidea","serians",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","53181","https://lpsn.dsmz.de/variety/dactylococcopsis-ellipsoidea-serians"
"Dactylococcopsis","fascicularis","indica","103","Form; new form; validly published under the ICN (Botanical Code); correct name","42348","https://lpsn.dsmz.de/form/dactylococcopsis-fascicularis-indica"
"Dactylococcopsis","fascicularis","solitaris",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","50014","https://lpsn.dsmz.de/form/dactylococcopsis-fascicularis-solitaris"
"Dactylococcopsis","irregularis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49905","https://lpsn.dsmz.de/species/dactylococcopsis-irregularis"
"Dactylococcopsis","magna",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","33618","https://lpsn.dsmz.de/species/dactylococcopsis-magna"
"Dactylococcopsis","montana",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","50709","https://lpsn.dsmz.de/species/dactylococcopsis-montana"
"Dactylococcopsis","mucicola",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","50516","https://lpsn.dsmz.de/species/dactylococcopsis-mucicola"
"Dactylococcopsis","pannonica",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51087","https://lpsn.dsmz.de/species/dactylococcopsis-pannonica"
"Dactylococcopsis","pectinatellophila",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","50409","https://lpsn.dsmz.de/species/dactylococcopsis-pectinatellophila"
"Dactylococcopsis","planctonica","minor","Figure 2","Form; new form; validly published under the ICN (Botanical Code); correct name","55821","https://lpsn.dsmz.de/form/dactylococcopsis-planctonica-minor"
"Dactylococcopsis","rhaphidioides","falciformis",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","54947","https://lpsn.dsmz.de/form/dactylococcopsis-rhaphidioides-falciformis"
"Dactylococcopsis","rhaphidioides","major","deposited in the form of camera lucida drawings in Government College, Hoshiarpur Herbarium under reference number Vasishta 2","Variety; new variety; validly published under the ICN (Botanical Code); correct name","56128","https://lpsn.dsmz.de/variety/dactylococcopsis-rhaphidioides-major"
"Dactylococcopsis","rhaphidioides","mucicola",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","50444","https://lpsn.dsmz.de/form/dactylococcopsis-rhaphidioides-mucicola"
"Dactylococcopsis","rhaphidioides","solitaria",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50991","https://lpsn.dsmz.de/variety/dactylococcopsis-rhaphidioides-solitaria"
"Dactylococcopsis","rhaphidioides","subtortuosa",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","55994","https://lpsn.dsmz.de/form/dactylococcopsis-rhaphidioides-subtortuosa"
"Dactylococcopsis","rhaphidioides","vangoorii",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56607","https://lpsn.dsmz.de/variety/dactylococcopsis-rhaphidioides-vangoorii"
"Dactylococcopsis","rupestris","sigmoides",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","55894","https://lpsn.dsmz.de/form/dactylococcopsis-rupestris-sigmoides"
"Dactylococcopsis","smithii","sigmoidea",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56241","https://lpsn.dsmz.de/variety/dactylococcopsis-smithii-sigmoidea"
"Dactylococcopsis","tenuissima",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","43915","https://lpsn.dsmz.de/species/dactylococcopsis-tenuissima"
"Dactylococcopsis","woltereckii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","43916","https://lpsn.dsmz.de/species/dactylococcopsis-woltereckii"
"Endospora","bicoccus",NA,"1071 d","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","28038","https://lpsn.dsmz.de/species/endospora-bicoccus"
"Endospora","mellea",NA,"1533 a","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","28043","https://lpsn.dsmz.de/species/endospora-mellea"
"Endospora","nigra",NA,"925","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","28172","https://lpsn.dsmz.de/species/endospora-nigra"
"Endospora","olivacea",NA,"462 a","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","28173","https://lpsn.dsmz.de/species/endospora-olivacea"
"Endospora","rubra",NA,"1916 a","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","18594","https://lpsn.dsmz.de/species/endospora-rubra"
"Eosynechococcus","grandis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","38466","https://lpsn.dsmz.de/species/eosynechococcus-grandis"
"Eosynechococcus","medius",NA,"Figure 9 in Plate 2","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","38449","https://lpsn.dsmz.de/species/eosynechococcus-medius"
"Eosynechococcus","moorei",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","38465","https://lpsn.dsmz.de/species/eosynechococcus-moorei"
"Gloeochaete","bicornis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51035","https://lpsn.dsmz.de/species/gloeochaete-bicornis"
"Gloeochaete","wittrockiana",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","30230","https://lpsn.dsmz.de/species/gloeochaete-wittrockiana"
"Inacoccus","carmineus",NA,"CCIBt 3411; SP 469755","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","34963","https://lpsn.dsmz.de/species/inacoccus-carmineus"
"Johannesbaptistia","desikacharyi",NA,"CAL 65116; Fig. 1. a-h","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","37423","https://lpsn.dsmz.de/species/johannesbaptistia-desikacharyi"
"Johannesbaptistia","floridana",NA,"BLCC-M67; ULC 590; US 227647","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","20693","https://lpsn.dsmz.de/species/johannesbaptistia-floridana"
"Johannesbaptistia","lacustris",NA,"Figure 4","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","29306","https://lpsn.dsmz.de/species/johannesbaptistia-lacustris"
"Johannesbaptistia","pellucida",NA,"830 b","Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","6936","https://lpsn.dsmz.de/species/johannesbaptistia-pellucida"
"Johannesbaptistia","schizodichotoma",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","27598","https://lpsn.dsmz.de/species/johannesbaptistia-schizodichotoma"
"Johannesbaptistia","whitfordii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","42009","https://lpsn.dsmz.de/species/johannesbaptistia-whitfordii"
"Johannesbaptistia","willei",NA,"830 e","Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","51146","https://lpsn.dsmz.de/species/johannesbaptistia-willei"
"Kirchneriellopsis","conradii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","19104","https://lpsn.dsmz.de/species/kirchneriellopsis-conradii"
"Limnococcus","fonticola",NA,"CHABTP201720.1; HBI CHABT2002","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","20332","https://lpsn.dsmz.de/species/limnococcus-fonticola"
"Limnococcus","limneticus",NA,"Svet06","Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","7999","https://lpsn.dsmz.de/species/limnococcus-limneticus"
"Marssoniella","carpetana",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51665","https://lpsn.dsmz.de/species/marssoniella-carpetana"
"Marssoniella","elegans",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","20193","https://lpsn.dsmz.de/species/marssoniella-elegans"
"Marssoniella","minor",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","45238","https://lpsn.dsmz.de/species/marssoniella-minor"
"Melasmatosphaera","magna",NA,"The spheroid in Plate 8, figures 1 a-b","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","39127","https://lpsn.dsmz.de/species/melasmatosphaera-magna"
"Melasmatosphaera","media",NA,"Figure 9a,b in Plate 8","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","39128","https://lpsn.dsmz.de/species/melasmatosphaera-media"
"Melasmatosphaera","parva",NA,"Figure 7 in Plate 8","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","39129","https://lpsn.dsmz.de/species/melasmatosphaera-parva"
"Microdiscus","parasiticus",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","4674","https://lpsn.dsmz.de/species/microdiscus-parasiticus"
"Myxococcoides","bansensis",NA,"Figure 1r; Slide 18/3; Slide no. 18/3","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","44640","https://lpsn.dsmz.de/species/myxococcoides-bansensis"
"Myxococcoides","compacta",NA,"Figure 2 in Plate 1","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","41455","https://lpsn.dsmz.de/species/myxococcoides-compacta"
"Myxococcoides","congoensis",NA,"Figure 10 in Plate 2","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","42020","https://lpsn.dsmz.de/species/myxococcoides-congoensis"
"Myxococcoides","cracens",NA,"C.P.C. 18352","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","41845","https://lpsn.dsmz.de/species/myxococcoides-cracens"
